Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,204,4626,5/7/2021,Yolanda Aguilar,Chimaltenango,Tecpan Guatemala,0-376-63725-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,744,5379,11/20/2021,Teresa Flores,El Progreso,Sanarate,0-219-88825-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,182,670,10/8/2021,Teresa Chavez,Santa Rosa,Barberena,0-627-95206-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,959,7597,8/14/2021,Raquel Garcia,Chiquimula,San Jose La Arada,0-11-811928-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,211,2584,12/20/2021,Diego Acosta,Huehuetenango,San Juan Atitan,1-77026-782-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,710,1077,10/12/2021,Adriana Soto,Santa Rosa,Oratorio,0-8433-0225-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,158,4230,1/8/2021,Miguel Paredes,Izabal,Morales,0-575-39834-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,606,4854,3/25/2021,Miguel Vargas,Jutiapa,Agua Blanca,1-4571-3001-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,170,5138,5/22/2021,Alejandro Pacheco,Izabal,Puerto Barrios,1-4540-8905-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,734,4574,8/3/2021,Carolina Aguilar,Totonicapan,San Bartolo,0-225-43731-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,634,5368,11/9/2021,Juana Rivera,El Progreso,Sanarate,1-153-54631-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,751,573,7/14/2021,Silvia Romero,Quetzaltenango,San Carlos Sija,0-9511482-0-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,275,6666,12/22/2021,Gabriela Alvarez,Sacatepequez,Jocotenango,0-525-73613-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,926,6436,12/28/2021,Paola Molina,Zacapa,Teculutan,0-432-14111-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,365,6098,6/24/2021,Antonio Gomez,Solola,San Juan La Laguna,0-02-510000-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,370,4952,7/9/2021,Jose Martinez,Huehuetenango,Colotenango,1-4708-5212-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,697,2979,6/17/2021,Aurora Navarro,Totonicapan,San Andres Xecul,1-62570-008-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,188,4252,6/19/2021,Manuel Alvarez,Peten,Santa Elena,1-184-62694-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,721,5266,10/26/2021,Teresa Sanchez,Quiche,Santo Tomas Chichicastenango,1-79581-461-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,272,7023,9/4/2021,Sebastian Rojas,Santa Rosa,Cuilapa,1-316-36387-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,951,979,4/26/2021,Javier Rodriguez,Alta Verapaz,Santa Cruz Verapaz,1-907777-22-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,802,7236,3/3/2021,Sergio Campos,Sacatepequez,Ciudad Vieja,1-933486-17-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,791,1354,5/27/2021,Hugo Medina,San Marcos,Tejutla,0-471-69800-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,417,7797,1/26/2021,Marcos Ibarra,El Progreso,San Antonio La Paz,0-551-41032-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,333,1473,12/29/2021,Margarita Garcia,Jutiapa,Jutiapa,1-883241-61-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,157,4631,11/6/2021,Claudia Gonzalez,Santa Rosa,Barberena,0-12-130879-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,614,7174,1/29/2021,Miguel Ponce,Retalhuleu,San Sebastian,1-56771-306-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,391,4764,7/20/2021,Alejandra Silva,Chimaltenango,San Martin Jilotepeque,0-629-84416-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,222,6184,3/30/2021,Ricardo Cortes,Izabal,El Estor,1-83408-862-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,787,3450,11/22/2021,Gabriela Rivera,Escuintla,Santa Lucia Cotzumalguapa,1-06-509406-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,937,7447,2/1/2021,Aurora Rivera,Retalhuleu,Champerico,0-689-75897-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,584,5573,12/15/2021,Adrian Silva,Suchitepequez,Mazatenango,1-925492-58-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,824,2420,12/3/2021,Sofia Ibarra,Izabal,Morales,0-251-10212-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,842,1681,12/13/2021,Marcos Rodriguez,Escuintla,Palin,0-266-93199-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,920,6508,7/28/2021,Tomas Guzman,San Marcos,San Pedro Sacatepequez,1-76973-335-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,602,4116,11/1/2021,Jorge Chavez,Totonicapan,Momostenango,0-13-717715-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,949,1748,7/18/2021,Ana Vazquez,Suchitepequez,San Antonio Suchitepequez,1-68814-003-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,234,7489,7/12/2021,Yolanda Espinoza,Alta Verapaz,Tactic,0-412-35280-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,570,5068,7/20/2021,Lorena Garcia,San Marcos,Concepcion Tutuapa,1-358-62908-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,519,3098,9/22/2021,Carolina Vazquez,Peten,San Benito,1-992884-18-8
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,452,1811,9/3/2021,Marcelo Sanchez,San Marcos,San Marcos,0-17-147894-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,378,3389,11/4/2021,Oscar Gomez,Chimaltenango,Patzun,0-379-69951-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,111,7157,10/14/2021,Arturo Acosta,Escuintla,Santa Lucia Cotzumalguapa,0-9901602-1-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,454,1035,6/3/2021,Teresa Molina,Jutiapa,Santa Catarina Mita,1-187-65290-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,250,6868,2/5/2021,Pedro Hernandez,Quiche,Santa Cruz del Quiche,1-337-47671-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,822,4146,7/13/2021,Sandra Vazquez,Santa Rosa,San Juan Tecuaco,1-188-74772-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,610,2807,8/7/2021,Sebastian Campos,Peten,Sayaxche,0-8274-9435-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,448,6864,6/8/2021,Fernando Perez,Chimaltenango,Chimaltenango,1-225-61109-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,859,3491,11/11/2021,Ricardo Aguilar,Santa Rosa,Santa Maria Ixhuatan,1-62329-408-8
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,831,7632,10/18/2021,Javier Jimenez,Huehuetenango,San Juan Atitan,0-466-41479-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,169,3916,9/1/2021,Raquel Paredes,Solola,Panajachel,1-231-55764-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,373,3607,5/2/2021,Cecilia Medina,Chimaltenango,Chimaltenango,0-8122-2553-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,486,6575,12/25/2021,angela Garcia,Guatemala,Mixco,1-969501-81-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,652,3437,10/6/2021,Rosario Velasquez,Alta Verapaz,Santa Cruz Verapaz,1-63707-363-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,314,2552,4/9/2021,Susana Vazquez,Sacatepequez,Ciudad Vieja,1-173-07293-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,138,1242,4/6/2021,Sandra Mendoza,Retalhuleu,San Sebastian,1-83197-500-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,844,1337,7/27/2021,Cristian Chavez,Peten,San Benito,0-05-007332-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,895,6412,8/6/2021,Gabriel Garcia,Baja Verapaz,Rabinal,0-693-58529-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,581,4070,6/9/2021,Luis Lopez,Quiche,Uspantan,0-633-02105-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,803,6151,4/4/2021,Felipe Rodriguez,Izabal,El Estor,1-4207-1472-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,553,2539,3/9/2021,Sergio Diaz,Huehuetenango,Huehuetenango,0-658-79006-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,536,7911,12/21/2021,Luz Rojas,Chimaltenango,Patzun,0-214-09852-4
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,399,6640,5/8/2021,Andres Reyes,Peten,Santa Elena,0-425-32256-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,844,1299,4/29/2021,Marcos Jimenez,Quiche,Chichicastenango,1-86360-164-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,811,3308,2/21/2021,Mario Pacheco,Escuintla,La Gomera,1-83674-632-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,235,4957,1/15/2021,Olga Guerrero,Huehuetenango,Colotenango,0-6483184-8-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,316,6422,5/24/2021,Julia Rodriguez,Jalapa,Mataquescuintla,0-86239-057-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,771,752,1/7/2021,Simon Hernandez,Baja Verapaz,Rabinal,1-59902-112-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,207,4282,10/21/2021,Ramon Diaz,Zacapa,Teculutan,0-424-36206-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,535,1333,4/15/2021,Ismael Hernandez,Izabal,Morales,0-7764-6198-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,948,7096,2/17/2021,Luz Rivera,Escuintla,Santa Lucia Cotzumalguapa,0-18-294464-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,589,4429,1/12/2021,Olga Perez,Chiquimula,Camotan,0-935993-23-1
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,203,1159,10/27/2021,Fernando Flores,Jalapa,San Luis Jilotepeque,0-7025-0380-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,229,5032,1/8/2021,Aurora Molina,Zacapa,Rio Hondo,0-09-042069-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,482,6099,5/26/2021,Gloria Ortiz,Chimaltenango,Chimaltenango,0-87905-018-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,990,2839,12/4/2021,Pedro Molina,Chiquimula,San Jose La Arada,0-397-02667-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,786,7318,1/27/2021,Sandra Guerrero,Jalapa,San Pedro Pinula,0-414-44725-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,958,3938,8/17/2021,Ruth Salazar,Escuintla,Escuintla,1-4334-4957-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,315,4168,5/3/2021,Salvador Lopez,Jalapa,Jalapa,1-7341487-2-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,827,2639,1/29/2021,Gustavo Pacheco,Peten,Sayaxche,0-09-286830-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,641,2163,6/13/2021,Rafael Castro,Baja Verapaz,Purulha,0-8190-1093-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,463,4871,5/4/2021,Alonso Perez,Baja Verapaz,Purulha,1-05-455055-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,690,7961,7/8/2021,Andres Ponce,San Marcos,Tejutla,0-7958-7951-2
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,953,1060,11/28/2021,Jorge Medina,Jalapa,Jalapa,1-896057-72-1
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,769,862,1/8/2021,Javier Reyes,Peten,Santa Elena,0-7025-4802-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,812,3607,12/18/2021,Esteban Pacheco,Sacatepequez,Pastores,1-970726-05-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,270,2626,2/5/2021,Jorge Castillo,Santa Rosa,Barberena,0-658-73623-X
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,946,6276,9/5/2021,Lorena Campos,Chiquimula,Esquipulas,0-916623-52-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,922,5439,1/12/2021,Luisa Campos,Quetzaltenango,San Carlos Sija,0-08-576903-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,970,5119,1/1/2021,Martin Romero,Zacapa,Teculutan,0-698-38143-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,225,4783,2/16/2021,Adrian Ramos,San Marcos,Sibinal,0-16-588703-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,360,6483,2/3/2021,Rosa Torres,Retalhuleu,Nuevo San Carlos,0-519-13662-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,790,5122,6/22/2021,Julia Hernandez,Solola,San Lucas Toliman,1-280-81649-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,923,5960,4/6/2021,Raquel Chavez,El Progreso,Sanarate,1-312-05033-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,502,5280,9/13/2021,Simon Gomez,San Marcos,Concepcion Tutuapa,0-412-09655-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,323,4143,9/4/2021,Olga Morales,Izabal,Livingston,0-05-191816-1
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,696,3996,8/10/2021,Monica Diaz,Izabal,Livingston,0-89552-132-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,429,1040,3/15/2021,Alejandro Reyes,Zacapa,Teculutan,0-9774374-5-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,255,7500,8/25/2021,Martin Salazar,Alta Verapaz,Santa Cruz Verapaz,1-62986-514-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,913,7016,2/25/2021,Esteban Navarro,Solola,Panajachel,0-528-98841-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,111,4009,4/27/2021,Veronica Aguilar,Escuintla,La Gomera,1-269-19925-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,345,1588,11/16/2021,Carolina Acosta,Baja Verapaz,San Jeronimo,1-78811-850-2
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,847,7327,6/9/2021,Gabriel Vazquez,Quetzaltenango,Cantel,1-7342980-7-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,303,4650,2/17/2021,Manuel Martinez,Izabal,El Estor,0-380-06912-1
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,776,2879,3/23/2021,Enrique Cabrera,Retalhuleu,Retalhuleu,1-377-99002-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,703,3021,8/2/2021,Monica Paredes,Huehuetenango,Huehuetenango,1-183-19646-6
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,983,1085,2/16/2021,Javier Flores,Suchitepequez,Patulul,1-77067-118-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,716,7641,2/8/2021,Lucia Ortiz,Huehuetenango,San Pedro Necta,0-926019-28-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,394,3315,5/31/2021,Sandra Gonzalez,Izabal,Los Amates,1-4818-5551-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,700,6549,5/6/2021,Marcela Rodriguez,Retalhuleu,San Felipe,1-166-62753-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,907,7954,9/23/2021,Luz Rojas,Huehuetenango,San Juan Atitan,0-223-55520-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,894,5886,12/29/2021,Martin Salazar,Baja Verapaz,Rabinal,1-65835-212-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,212,614,1/11/2021,Estela Chavez,Suchitepequez,Chicacao,0-88584-388-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,281,5611,9/27/2021,Andres Rojas,Chiquimula,Concepcion Las Minas,1-5303-7357-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,284,4200,10/26/2021,Juan Silva,Retalhuleu,San Felipe,1-58676-730-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,817,5572,4/25/2021,Arturo Vazquez,Escuintla,La Gomera,0-324-01749-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,204,3383,6/24/2021,Diana Gomez,Escuintla,Santa Lucia Cotzumalguapa,1-77801-776-2
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,139,4481,7/17/2021,Julio Vega,Quetzaltenango,San Carlos Sija,0-7268-9876-7
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,526,4590,5/3/2021,Alejandra Martinez,Suchitepequez,Chicacao,1-05-372602-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,132,2007,10/22/2021,Gabriela Fernandez,Escuintla,La Gomera,0-410-57875-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,168,7989,1/28/2021,Raquel Cabrera,Baja Verapaz,San Jeronimo,1-960845-16-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,864,3881,3/6/2021,Diana Cortes,Santa Rosa,Oratorio,1-374-91211-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,128,7367,11/12/2021,Rosario Guzman,Huehuetenango,Huehuetenango,0-01-822223-4
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,106,6078,6/29/2021,Samuel Diaz,Escuintla,Escuintla,1-293-60899-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,878,4904,12/20/2021,Luz Flores,Baja Verapaz,Cubulco,0-01-631973-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,854,7591,5/4/2021,Laura Paredes,Santa Rosa,Cuilapa,1-130-37174-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,724,2254,1/29/2021,Rafael Acosta,Sacatepequez,Antigua Guatemala,0-605-22661-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,433,1327,7/11/2021,Carlos Aguilar,Sacatepequez,Antigua Guatemala,1-334-02016-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,796,1823,3/14/2021,Jose Leon,Retalhuleu,Nuevo San Carlos,1-00-462905-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,959,5256,8/2/2021,Yolanda Jimenez,Santa Rosa,San Juan Tecuaco,0-504-84679-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,289,3698,8/27/2021,Eduardo Ortiz,Quiche,Nebaj,1-68048-281-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,979,3375,7/13/2021,Emilio Gomez,Retalhuleu,San Felipe,0-8174-0843-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,681,7433,9/30/2021,Rosario Guerrero,Quetzaltenango,Salcaja,1-82142-096-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,301,4839,8/15/2021,Julia Romero,Quetzaltenango,Quetzaltenango,1-906241-02-3
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,577,6383,10/4/2021,Teresa Guzman,San Marcos,Sibinal,1-190-02301-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,875,1106,3/18/2021,Sebastian Espinoza,Suchitepequez,Mazatenango,0-587-82280-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,329,6280,5/29/2021,Marcela Campos,Santa Rosa,Oratorio,0-429-88394-3
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,697,7727,10/2/2021,Lorena Jimenez,Santa Rosa,Cuilapa,0-906382-59-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,634,5062,10/17/2021,Ramon Fernandez,San Marcos,Sibinal,1-75640-655-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,532,4904,10/12/2021,Fernando Guerrero,Chiquimula,San Jose La Arada,0-87109-968-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,629,6108,7/7/2021,Sofia Gonzalez,Quiche,Uspantan,0-230-54147-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,354,3456,9/11/2021,Enrique Molina,Escuintla,Escuintla,0-7254-9172-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,505,7410,9/16/2021,Enrique Cabrera,Alta Verapaz,San Cristabal Verapaz,1-151-01479-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,509,4703,12/3/2021,Susana Cortes,Izabal,El Estor,0-11-881944-5
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,423,3946,2/3/2021,Luis Cortes,Jutiapa,Santa Catarina Mita,1-82922-428-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,677,5161,2/13/2021,Mirta Guzman,Jalapa,Mataquescuintla,0-910034-16-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,742,2113,11/9/2021,Yolanda Espinoza,Alta Verapaz,Santa Cruz Verapaz,0-8354-8428-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,493,3406,9/27/2021,Yolanda Pacheco,Santa Rosa,Santa Maria Ixhuatan,0-7939-3787-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,838,5781,9/10/2021,Diana Hernandez,Izabal,Livingston,1-02-521102-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,284,4121,11/15/2021,Ines Espinoza,Baja Verapaz,Purulha,1-173-79759-9
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,482,2643,8/11/2021,Ana Medina,Peten,Poptun,0-15-723074-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,784,6502,8/6/2021,Julio Perez,Jutiapa,El Progreso,0-00-464251-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,200,2299,1/1/2021,Ismael Ponce,Baja Verapaz,Salama,0-9863137-0-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,209,1796,7/30/2021,Diego Cabrera,Guatemala,Santa Catarina Pinula,1-4826-3145-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,104,6157,11/5/2021,Ignacio Velasquez,Guatemala,Guatemala City,0-396-95601-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,919,4926,11/29/2021,Juan Salazar,Santa Rosa,Oratorio,1-126-30317-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,383,3699,12/6/2021,Isabel Gonzalez,Quiche,Santa Cruz del Quiche,0-479-33072-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,960,6996,2/15/2021,Daniel Medina,Totonicapan,San Cristobal Totonicapan,0-205-83166-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,389,1002,1/19/2021,Ernesto Guzman,Chimaltenango,Patzun,1-86869-051-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,421,1693,8/3/2021,Marcelo Guerrero,Escuintla,La Gomera,1-74002-246-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,977,2239,1/11/2021,Rosa Rodriguez,Huehuetenango,Huehuetenango,1-971045-83-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,500,4978,9/19/2021,Lucia Espinoza,Jalapa,Jalapa,0-10-301982-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,877,3687,9/21/2021,Luis Medina,San Marcos,Concepcion Tutuapa,0-16-788130-2
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,931,2598,11/9/2021,Martin Ramos,Baja Verapaz,Purulha,1-60851-787-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,274,2292,4/26/2021,Ignacio Leon,El Progreso,Morazan,0-86768-696-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,391,5425,10/31/2021,Lorena Leon,Quiche,Uspantan,1-00-849531-X
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,255,7061,3/26/2021,Lorena Ortiz,Zacapa,Gualan,0-929876-95-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,812,6378,8/15/2021,Vicente Perez,Solola,Solola,0-02-347518-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,980,3039,4/5/2021,Sebastian Guerrero,Guatemala,Mixco,0-632-08367-0
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,243,2574,8/8/2021,Patricia Leon,El Progreso,Sanarate,0-203-83734-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,898,1501,10/28/2021,Margarita Martinez,Quetzaltenango,San Carlos Sija,1-59498-759-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,274,5343,3/9/2021,Diana Alvarez,Peten,Sayaxche,0-7055-8697-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,300,7474,12/7/2021,Esteban Ramos,Quiche,Uspantan,1-78100-489-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,889,2557,12/12/2021,Ana Paredes,Zacapa,Teculutan,1-125-17480-3
