Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,780,1860,3/3/2023,Diego Cruz,Chiquimula,Chiquimula,1-79088-208-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,974,6685,7/7/2023,Miguel Morales,Sacatepequez,Sumpango,0-296-79657-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,444,6724,6/25/2023,Rosario Rivera,Chimaltenango,Tecpan Guatemala,1-310-98115-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,496,4637,11/22/2023,Rafael Diaz,Chiquimula,San Jose La Arada,0-8219-4813-X
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,907,4617,6/13/2023,Veronica Garcia,Retalhuleu,Nuevo San Carlos,0-547-25628-0
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,945,2905,11/17/2023,Carmen Ortiz,Alta Verapaz,Coban,1-59767-301-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,831,7263,1/3/2023,Rosario Fernandez,Quetzaltenango,Olintepeque,1-86245-331-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,185,5747,9/16/2023,Marcelo Cabrera,Zacapa,Gualan,1-70217-431-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,216,3644,2/10/2023,Salvador Lopez,Totonicapan,San Andres Xecul,1-86678-775-6
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,106,1901,10/19/2023,Martin Sanchez,Guatemala,Santa Catarina Pinula,0-7715-3653-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,291,3168,4/28/2023,Veronica Mendoza,Quetzaltenango,Salcaja,1-174-87623-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,943,3778,4/13/2023,Julio Leon,Alta Verapaz,Tucuru,0-654-17081-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,263,3194,9/9/2023,Sofia Soto,Totonicapan,San Bartolo,0-247-62943-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,338,4986,1/20/2023,Jorge Vargas,Alta Verapaz,San Cristabal Verapaz,1-269-12089-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,835,6270,5/9/2023,Alejandro Velasquez,Guatemala,Mixco,0-13-198394-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,860,3520,11/7/2023,Pedro Guzman,Izabal,Puerto Barrios,0-18-873598-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,970,3328,6/6/2023,Sandra Ramos,Jalapa,Mataquescuintla,1-68006-433-9
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,782,2987,8/6/2023,Ismael Leon,Guatemala,San Miguel Petapa,1-4704-9077-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,575,1820,5/13/2023,Carlos Sanchez,Quetzaltenango,Olintepeque,0-8329-3754-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,780,6412,11/18/2023,Ines Castro,Huehuetenango,San Juan Atitan,0-9791112-2-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,259,3886,8/27/2023,Cristian Garcia,Chimaltenango,Patzun,1-277-97462-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,708,1799,12/20/2023,Gloria Salazar,Jutiapa,Asuncion Mita,1-925715-45-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,677,7575,12/16/2023,Jorge Gonzalez,Totonicapan,San Andres Xecul,0-15-113054-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,504,1023,11/7/2023,Carolina Rodriguez,San Marcos,Sibinal,0-905739-29-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,342,6901,5/5/2023,Patricia Rivera,Chiquimula,Chiquimula,1-899023-76-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,606,5830,7/18/2023,Ernesto Espinoza,Chiquimula,Concepcion Las Minas,0-7726-4056-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,781,2887,9/11/2023,Ignacio Castillo,Chiquimula,Chiquimula,0-9680701-7-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,625,3170,2/24/2023,Fabiola Vargas,Suchitepequez,Chicacao,1-04-633125-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,755,4144,6/23/2023,Ernesto Velasquez,Escuintla,Palin,0-935020-14-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,240,3857,1/7/2023,Mirta Cortes,Alta Verapaz,Tactic,0-408-29041-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,168,3489,3/17/2023,Marcela Cabrera,San Marcos,Concepcion Tutuapa,0-902705-77-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,932,2197,5/28/2023,Carmen Guerrero,Zacapa,Rio Hondo,1-62654-630-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,708,6543,1/16/2023,Pedro Cabrera,Jutiapa,El Progreso,1-874045-60-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,382,3167,4/14/2023,Sebastian Ramirez,Huehuetenango,Colotenango,1-149-18430-2
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,468,7844,6/26/2023,Lorena Chavez,Zacapa,La Union,1-69577-748-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,174,5278,8/9/2023,Arturo Hernandez,Quiche,Santa Cruz del Quiche,0-275-10393-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,313,3515,7/3/2023,Marcela Ortiz,Santa Rosa,Oratorio,0-216-78029-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,158,5839,3/27/2023,Ricardo Sanchez,El Progreso,San Agustin Acasaguastlan,0-9711594-0-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,324,1293,3/19/2023,Francisco Pacheco,Baja Verapaz,Salama,0-455-54398-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,217,6351,2/28/2023,Gustavo Alvarez,Huehuetenango,Huehuetenango,0-328-18934-0
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,949,1013,4/10/2023,Andres Pacheco,Chimaltenango,Tecpan Guatemala,0-08-890402-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,238,1233,2/2/2023,Rafael Guerrero,Peten,Sayaxche,1-03-419810-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,953,1312,1/2/2023,Isabel Martinez,San Marcos,Tejutla,1-966851-89-8
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,700,1410,8/29/2023,Sergio Vargas,Izabal,Los Amates,0-425-26459-9
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,947,1133,8/17/2023,Gustavo Medina,Huehuetenango,Huehuetenango,1-60159-215-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,827,3454,6/1/2023,Ana Rodriguez,Retalhuleu,Champerico,1-66046-915-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,453,4726,10/23/2023,Luz Sanchez,Totonicapan,San Cristobal Totonicapan,0-414-10158-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,967,1986,1/6/2023,Isabel Ortiz,Alta Verapaz,Santa Cruz Verapaz,1-109-33493-1
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,933,7270,4/20/2023,Lucia Jimenez,San Marcos,Concepcion Tutuapa,0-00-198595-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,643,7606,7/13/2023,Andrea Romero,Retalhuleu,Nuevo San Carlos,0-604-64566-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,748,1133,7/5/2023,Julio Vazquez,Solola,Solola,1-72378-038-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,153,6349,9/30/2023,Esperanza Guzman,Suchitepequez,Patulul,0-02-522245-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,717,4188,7/5/2023,Teresa Guerrero,Huehuetenango,San Pedro Necta,1-5180-0604-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,909,5514,4/21/2023,Gabriela Hernandez,Jalapa,Mataquescuintla,1-4885-3086-6
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,688,7088,8/18/2023,Lorena Medina,Alta Verapaz,Tactic,0-00-368456-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,802,3057,7/12/2023,Gloria Molina,Izabal,Livingston,1-03-486523-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,267,712,11/1/2023,Olga Martinez,El Progreso,Guastatoya,0-7807-4673-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,205,7679,12/5/2023,Ruth Silva,Peten,Flores,0-628-62717-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,716,7090,3/31/2023,angela Velasquez,Escuintla,Escuintla,1-4114-5456-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,172,6212,6/12/2023,Yolanda Martinez,Quetzaltenango,Quetzaltenango,0-318-67934-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,351,3488,9/26/2023,Emilio Mendoza,Baja Verapaz,Salama,1-02-467919-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,408,5879,9/27/2023,Yolanda Torres,Sacatepequez,Ciudad Vieja,1-63911-218-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,972,1315,3/25/2023,Pedro Hernandez,Guatemala,Mixco,0-583-59990-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,302,2568,4/29/2023,Silvia Guzman,Santa Rosa,Oratorio,0-04-617605-5
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,470,4383,12/20/2023,Julia Garcia,Izabal,Puerto Barrios,0-358-92159-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,115,3811,4/23/2023,Luis Guerrero,Santa Rosa,Cuilapa,1-04-185595-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,119,6682,9/9/2023,Ismael Vazquez,Santa Rosa,Oratorio,1-70247-487-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,501,7266,9/18/2023,Roberto Cortes,San Marcos,San Marcos,1-59769-761-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,153,891,9/3/2023,Alfredo Cabrera,Sacatepequez,Jocotenango,1-00-531807-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,602,6866,7/17/2023,angela Navarro,Santa Rosa,Santa Maria Ixhuatan,1-5041-5015-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,380,1421,10/2/2023,Rosario Lopez,San Marcos,San Pedro Sacatepequez,1-5113-0406-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,989,814,7/17/2023,Pedro Rivera,Huehuetenango,Colotenango,0-581-19916-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,935,4855,12/4/2023,Gloria Campos,Baja Verapaz,Rabinal,1-63624-529-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,523,2549,9/7/2023,Cecilia Ortiz,Totonicapan,San Andres Xecul,0-00-080710-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,360,6649,10/24/2023,Patricia Vazquez,Suchitepequez,San Bernardino,1-59005-878-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,488,4711,4/26/2023,Mario Lopez,Zacapa,La Union,0-7479-8893-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,260,2408,6/30/2023,Patricia Reyes,Solola,San Lucas Toliman,1-06-233994-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,608,4561,8/1/2023,Fabiola Lopez,El Progreso,San Antonio La Paz,1-75821-716-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,792,5997,7/26/2023,Elena Velasquez,Quetzaltenango,Salcaja,0-89061-244-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,556,7469,10/3/2023,Diana Guerrero,Quetzaltenango,Salcaja,1-920902-80-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,520,735,9/17/2023,Marcelo Velasquez,Zacapa,La Union,0-11-215987-7
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,173,4022,3/26/2023,Diego Leon,Solola,Panajachel,0-454-02321-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,367,699,3/21/2023,Valeria Jimenez,Retalhuleu,San Felipe,0-7662-9270-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,905,6528,6/2/2023,Andrea Acosta,El Progreso,Guastatoya,1-270-61766-4
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,491,5883,2/9/2023,Jorge Ortiz,Totonicapan,Totonicapan,1-06-148418-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,633,790,6/20/2023,Elena Mendoza,Retalhuleu,Nuevo San Carlos,1-905629-54-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,557,6647,2/13/2023,Jose Espinoza,Chiquimula,Esquipulas,0-7029-1628-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,401,2048,12/26/2023,Julia Morales,Totonicapan,San Andres Xecul,1-254-37279-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,479,4975,11/12/2023,Daniel Vazquez,Chiquimula,Esquipulas,1-238-95862-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,605,6210,1/17/2023,Mariana Gonzalez,Alta Verapaz,Santa Cruz Verapaz,0-8436-5299-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,188,1421,8/12/2023,Ana Medina,Huehuetenango,Huehuetenango,0-911869-43-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,792,654,1/31/2023,Beatriz Reyes,Escuintla,Palin,0-610-98822-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,738,4101,7/4/2023,Lorena Fernandez,Solola,Panajachel,1-347-37527-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,780,711,10/6/2023,Marcela Sanchez,Zacapa,Teculutan,1-268-50914-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,219,2828,4/19/2023,Margarita Leon,San Marcos,Sibinal,1-5291-7777-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,362,2899,4/11/2023,Vicente Campos,Izabal,Los Amates,0-87318-389-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,580,2371,4/30/2023,Ruth Molina,Baja Verapaz,Rabinal,1-00-864434-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,465,1437,4/9/2023,Ramon Ramirez,Sacatepequez,Jocotenango,0-266-50856-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,678,6989,1/26/2023,Javier Ramos,Sacatepequez,Ciudad Vieja,1-03-870187-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,433,1569,7/9/2023,Laura Silva,Peten,Sayaxche,1-304-20533-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,218,4862,6/14/2023,Raquel Rivera,Guatemala,Santa Catarina Pinula,1-5313-8132-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,754,1810,6/26/2023,Natalia Soto,Chiquimula,San Jose La Arada,1-393-67562-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,530,929,1/28/2023,Carmen Vazquez,Quiche,Santo Tomas Chichicastenango,1-75972-692-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,685,1932,10/27/2023,Rosario Castillo,Peten,Santa Elena,1-74939-177-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,106,1183,2/5/2023,Gabriela Chavez,Jutiapa,Santa Catarina Mita,1-69377-602-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,113,3538,8/14/2023,Raquel Paredes,Peten,San Benito,0-396-39657-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,622,5590,7/14/2023,Rosario Castro,Baja Verapaz,Rabinal,1-4737-3776-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,559,1517,2/22/2023,Valeria Acosta,Quiche,Uspantan,0-476-47782-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,530,5939,1/10/2023,Susana Navarro,Quetzaltenango,San Carlos Sija,0-9667599-5-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,381,6661,9/28/2023,Valeria Cabrera,Retalhuleu,San Felipe,0-332-36850-5
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,571,5715,7/15/2023,Mario Ramirez,Escuintla,Tiquisate,0-11-380013-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,370,7822,11/27/2023,Sandra Ortiz,Escuintla,Escuintla,0-492-24429-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,658,2588,6/10/2023,Natalia Reyes,Totonicapan,Momostenango,0-396-26330-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,941,5976,9/4/2023,Pilar Ortiz,Quetzaltenango,Salcaja,0-04-752449-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,466,7214,11/4/2023,Antonio Diaz,Jutiapa,Santa Catarina Mita,1-07-125292-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,335,7803,6/25/2023,Carlos Flores,Suchitepequez,Patulul,0-15-898905-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,374,6111,7/19/2023,Cristian Molina,Quiche,Uspantan,0-10-488751-6
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,594,4672,1/22/2023,Sebastian Ramirez,Alta Verapaz,Santa Cruz Verapaz,0-8024-2156-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,979,6756,9/9/2023,Ricardo Medina,Chimaltenango,San Martin Jilotepeque,0-682-76532-5
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,331,4796,5/9/2023,Marcelo Ortiz,Izabal,Los Amates,0-85206-721-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,246,5870,5/19/2023,Maria Vega,Jalapa,Jalapa,1-77094-737-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,419,852,8/16/2023,Ignacio Cruz,Jutiapa,Santa Catarina Mita,1-59269-822-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,543,4637,9/11/2023,Josefa Navarro,Totonicapan,Momostenango,0-7928-3147-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,184,7301,8/26/2023,Esperanza Ponce,Solola,San Juan La Laguna,1-4751-5666-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,285,5673,1/12/2023,Patricia Guzman,Santa Rosa,San Juan Tecuaco,1-5484-3600-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,276,1488,11/29/2023,Elena Fernandez,Jutiapa,Agua Blanca,1-58853-915-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,577,3456,2/4/2023,Alejandra Vazquez,Jalapa,Mataquescuintla,1-295-85079-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,603,4115,7/10/2023,Gabriela Rivera,San Marcos,Concepcion Tutuapa,1-4340-7127-8
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,585,518,7/26/2023,Silvia Gomez,Guatemala,Santa Catarina Pinula,1-06-401279-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,513,6858,1/25/2023,Sergio Castro,Chimaltenango,Comalapa,0-507-69887-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,654,5030,4/10/2023,Eduardo Perez,Alta Verapaz,San Cristabal Verapaz,0-00-446787-6
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,857,3984,3/16/2023,Adriana Lopez,Retalhuleu,San Felipe,0-7473-7589-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,132,6783,1/9/2023,Manuel Hernandez,Alta Verapaz,San Cristabal Verapaz,0-465-37618-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,253,6647,12/8/2023,Enrique Campos,Santa Rosa,Santa Maria Ixhuatan,0-9609640-8-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,210,1111,12/6/2023,Claudia Cabrera,Escuintla,Palin,1-165-57565-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,600,6435,3/29/2023,Diego Castillo,Quiche,Santo Tomas Chichicastenango,1-08-542783-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,871,6567,4/25/2023,Alfredo Jimenez,Peten,Sayaxche,1-04-051416-2
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,431,5750,12/21/2023,Elena Castillo,Quiche,Nebaj,1-57252-846-X
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,273,5283,12/9/2023,Ricardo Gonzalez,Zacapa,Zacapa,0-919780-60-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,875,3632,10/25/2023,Gabriel Ramos,Chimaltenango,Patzun,0-07-836754-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,230,5787,8/23/2023,Claudia Torres,Chimaltenango,Chimaltenango,0-393-85038-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,921,502,8/14/2023,Marcela Pacheco,Zacapa,Teculutan,1-4904-8049-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,185,7124,1/13/2023,Cristian Chavez,El Progreso,San Antonio La Paz,0-662-20151-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,574,4273,12/13/2023,Teresa Morales,Guatemala,Villa Nueva,1-5351-0297-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,651,5808,3/21/2023,Natalia Guerrero,Suchitepequez,Mazatenango,0-534-20347-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,640,765,4/11/2023,Sofia Chavez,San Marcos,Concepcion Tutuapa,1-944400-29-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,679,3480,10/21/2023,Alfredo Perez,Santa Rosa,San Juan Tecuaco,1-4314-5722-1
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,764,5342,4/5/2023,Carolina Aguilar,Totonicapan,San Bartolo,0-640-45573-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,218,1027,9/3/2023,Raquel Chavez,Zacapa,Teculutan,1-921875-47-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,784,1270,5/11/2023,Ernesto Jimenez,Guatemala,Santa Catarina Pinula,1-4291-8800-6
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,279,7038,4/16/2023,Sofia Romero,Peten,Flores,1-120-20671-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,773,2934,2/4/2023,Mariana Ramos,Guatemala,San Miguel Petapa,1-145-48443-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,288,7811,1/24/2023,Marcelo Espinoza,Suchitepequez,Mazatenango,1-119-39726-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,155,7408,4/11/2023,Teresa Velasquez,Zacapa,Teculutan,0-88294-045-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,642,925,5/1/2023,Rosa Alvarez,Jalapa,San Pedro Pinula,0-642-50490-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,416,4697,7/18/2023,Esperanza Cruz,Zacapa,La Union,1-71745-172-1
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,636,7582,7/24/2023,Cecilia Guerrero,Quetzaltenango,Salcaja,1-347-45048-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,547,5266,8/7/2023,Marcelo Ibarra,Huehuetenango,Colotenango,1-85646-801-1
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,748,897,10/7/2023,Adriana Silva,Santa Rosa,Cuilapa,1-06-096744-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,574,2402,5/30/2023,Ramon Ponce,Santa Rosa,Cuilapa,0-499-77689-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,599,2889,11/12/2023,Gloria Morales,Zacapa,Teculutan,0-666-13617-3
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,157,1542,6/19/2023,Javier Leon,Izabal,Livingston,1-949583-07-4
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,520,4789,12/9/2023,Ruth Sanchez,Santa Rosa,San Juan Tecuaco,0-443-01316-0
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,772,3759,4/7/2023,Ana Vargas,Huehuetenango,Huehuetenango,0-14-942807-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,339,7186,11/17/2023,Ignacio Vega,Zacapa,La Union,1-81884-598-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,710,5443,12/1/2023,Ana Gomez,San Marcos,Tejutla,0-15-557089-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,434,2581,9/24/2023,Isabel Vega,Santa Rosa,Oratorio,0-463-44048-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,212,6718,7/9/2023,Marcela Soto,Jutiapa,Agua Blanca,0-89270-246-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,922,3613,4/16/2023,Sandra Garcia,Totonicapan,Momostenango,0-523-92780-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,970,3457,8/10/2023,Pilar Gomez,Chimaltenango,San Martin Jilotepeque,0-9544730-0-0
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,173,2483,11/14/2023,Arturo Ponce,Sacatepequez,Sumpango,0-7917-9896-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,309,7971,11/10/2023,Cecilia Castillo,Totonicapan,San Andres Xecul,0-940930-17-X
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,731,4747,6/23/2023,Estela Soto,Guatemala,Villa Nueva,0-7437-0962-4
