Producto,Proveedor,Categoria,Unidades Vendidas,Total,Fecha de Venta,Cliente,Departamento,Municipio,Orden
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,194,1233,5/26/2024,Beatriz Navarro,Peten,Santa Elena,1-04-195576-6
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,392,1143,6/3/2024,Andrea Soto,Escuintla,Palin,1-952324-35-1
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,489,1002,8/27/2024,Mirta Morales,Totonicapan,San Andres Xecul,1-294-88315-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,915,5780,6/18/2024,Ismael Morales,Solola,San Pedro La Laguna,1-4493-3526-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,931,3150,3/9/2024,Diana Rojas,Jalapa,Jalapa,1-64592-364-9
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,391,6544,4/24/2024,Paola Gonzalez,Suchitepequez,Mazatenango,1-61536-743-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,705,4072,4/29/2024,Ignacio Garcia,El Progreso,San Antonio La Paz,0-7704-0375-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,905,7319,7/15/2024,Eduardo Torres,Totonicapan,San Andres Xecul,0-406-65395-X
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,766,7415,2/21/2024,Natalia Silva,Totonicapan,San Cristobal Totonicapan,1-326-99457-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,210,6732,6/15/2024,Marcelo Reyes,Suchitepequez,San Antonio Suchitepequez,0-555-34189-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,170,803,1/29/2024,Eduardo Gomez,El Progreso,Sanarate,0-02-444763-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,315,4477,4/19/2024,Gabriel Martinez,Suchitepequez,Chicacao,0-293-08635-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,150,3215,8/17/2024,Esteban Paredes,Alta Verapaz,San Cristabal Verapaz,0-272-90052-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,553,2579,8/29/2024,Isabel Torres,Izabal,El Estor,1-4020-5017-8
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,498,2357,1/26/2024,Marcelo Fernandez,El Progreso,San Antonio La Paz,0-302-86900-X
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,122,2957,6/20/2024,Julio Vargas,Santa Rosa,San Juan Tecuaco,0-7635-6272-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,999,4305,3/9/2024,Samuel Vazquez,Huehuetenango,San Pedro Necta,1-5431-5895-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,974,1188,7/1/2024,Rafael Jimenez,Santa Rosa,Santa Maria Ixhuatan,1-909189-96-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,840,3274,7/2/2024,Javier Rodriguez,Santa Rosa,Oratorio,1-920727-29-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,431,6772,7/11/2024,Alejandra Espinoza,Escuintla,Santa Lucia Cotzumalguapa,1-59224-888-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,296,4081,3/26/2024,Oscar Castillo,Totonicapan,San Andres Xecul,1-85874-804-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,699,2045,8/16/2024,Fabiola Campos,Jutiapa,Agua Blanca,1-01-911152-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,756,4257,9/3/2024,Fernando Acosta,Escuintla,La Gomera,1-5316-6920-4
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,741,5240,5/14/2024,Josefa Pacheco,Jalapa,San Pedro Pinula,1-78364-120-7
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,552,541,8/5/2024,Vicente Silva,El Progreso,San Agustin Acasaguastlan,0-09-251838-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,184,3923,8/31/2024,Raquel Vazquez,Quiche,Uspantan,1-997768-01-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,843,7147,5/11/2024,Luz Martinez,Quetzaltenango,Cantel,0-85215-221-3
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,782,3177,3/16/2024,Josefa Vazquez,Jutiapa,El Progreso,1-79452-430-4
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,454,6731,1/25/2024,angela Aguilar,Totonicapan,San Cristobal Totonicapan,0-691-88153-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,981,7752,7/26/2024,Beatriz Diaz,Solola,San Lucas Toliman,0-16-471245-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,437,7184,7/16/2024,Elena Aguilar,Retalhuleu,Nuevo San Carlos,1-942772-76-9
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,884,503,7/11/2024,Ismael Vega,Jutiapa,Asuncion Mita,1-4029-5983-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,118,7979,2/1/2024,Ricardo Ortiz,Peten,Poptun,0-597-96318-5
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,697,4014,3/7/2024,Yolanda Diaz,Suchitepequez,San Antonio Suchitepequez,1-340-66719-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,303,705,2/7/2024,Pedro Fernandez,Peten,San Benito,0-675-60593-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,856,4967,1/2/2024,Manuel Espinoza,Zacapa,Teculutan,0-456-19471-1
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,902,3778,9/18/2024,Juana Castro,Retalhuleu,San Sebastian,1-02-986668-6
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,187,3430,6/17/2024,Mariana Morales,San Marcos,Sibinal,1-7385966-6-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,321,7955,9/6/2024,Marcela Castro,Izabal,Livingston,0-556-05660-4
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,528,4081,8/17/2024,Esteban Aguilar,Chiquimula,Camotan,0-588-76948-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,644,4792,6/14/2024,Gloria Acosta,Zacapa,Gualan,1-100-24056-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,601,2550,1/8/2024,Rosario Ponce,Jalapa,San Luis Jilotepeque,1-01-667020-6
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,918,2788,2/20/2024,Alonso Molina,El Progreso,San Agustin Acasaguastlan,0-383-09475-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,753,5511,7/22/2024,Sergio Mendoza,Escuintla,Palin,1-4251-7410-8
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,317,551,8/19/2024,Marcela Velasquez,Suchitepequez,San Bernardino,0-7401-5132-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,823,3094,8/28/2024,Patricia Salazar,Zacapa,Gualan,1-4507-9484-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,771,5263,8/9/2024,Marcela Hernandez,Suchitepequez,Mazatenango,0-928582-09-4
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,400,4431,3/27/2024,Miguel Jimenez,Chimaltenango,Comalapa,1-60238-761-3
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,980,6023,2/4/2024,Laura Rojas,Santa Rosa,Cuilapa,0-334-62717-6
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,731,5940,3/16/2024,Jorge Ponce,Totonicapan,Totonicapan,1-303-61354-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,875,6880,2/20/2024,Ricardo Navarro,Suchitepequez,San Antonio Suchitepequez,0-531-74174-5
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,838,7076,5/17/2024,Alfredo Torres,Quiche,Nebaj,1-84049-796-3
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,547,901,6/26/2024,Sandra Rodriguez,Solola,San Lucas Toliman,0-8351-5656-7
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,744,2312,4/18/2024,Alonso Pacheco,El Progreso,Sanarate,1-257-73985-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,903,4356,1/25/2024,Arturo Diaz,Jutiapa,Santa Catarina Mita,0-8074-9420-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,638,7283,8/21/2024,Gabriela Navarro,El Progreso,Guastatoya,0-12-258278-0
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,492,1162,5/28/2024,Adrian Gomez,Zacapa,Rio Hondo,1-56512-451-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,522,7343,8/15/2024,Julia Paredes,Chiquimula,Concepcion Las Minas,1-70084-261-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,562,5211,4/1/2024,Ana Hernandez,El Progreso,Sanarate,0-353-82799-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,595,961,2/6/2024,Ines Chavez,Solola,Solola,1-4987-9060-7
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,864,4004,1/11/2024,Mariana Vazquez,Izabal,Puerto Barrios,1-86725-658-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,535,7772,4/6/2024,Pedro Morales,Retalhuleu,Nuevo San Carlos,0-18-321480-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,900,5655,2/20/2024,Julio Flores,Jalapa,San Luis Jilotepeque,1-08-986339-X
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,416,935,2/2/2024,Ana Ortiz,Huehuetenango,La Democracia,1-104-53501-7
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,142,3095,7/25/2024,Diego Vazquez,Izabal,Morales,1-74524-359-3
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,186,1809,9/18/2024,Jose Guzman,San Marcos,Tejutla,1-80698-987-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,414,6779,5/12/2024,Felipe Molina,Peten,Flores,0-932872-25-5
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,859,3782,9/2/2024,Julia Guzman,Retalhuleu,Champerico,1-67127-470-9
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,679,6511,6/26/2024,Alejandro Martinez,Peten,Sayaxche,0-9796612-9-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,532,6308,5/28/2024,Susana Vargas,Chiquimula,Chiquimula,1-127-30353-8
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,378,7247,1/3/2024,Mario Reyes,Huehuetenango,San Pedro Necta,1-68649-473-4
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,977,6672,4/13/2024,Marcos Aguilar,Guatemala,Santa Catarina Pinula,0-17-232137-9
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,188,5925,7/19/2024,Alejandra Silva,Escuintla,Tiquisate,0-664-70883-8
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,585,7166,9/5/2024,Cristian Hernandez,Guatemala,Villa Nueva,0-01-705789-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,164,3766,9/17/2024,Carlos Aguilar,Baja Verapaz,Salama,0-08-094111-7
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,661,545,7/22/2024,Monica Morales,Izabal,Los Amates,0-277-41284-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,413,6584,4/15/2024,Jose Mendoza,Quetzaltenango,Olintepeque,1-64522-576-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,250,5451,6/20/2024,Laura Rivera,San Marcos,Sibinal,1-142-27218-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,381,5396,6/23/2024,Sofia Torres,Baja Verapaz,San Jeronimo,0-10-205591-2
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,286,7521,4/11/2024,Salvador Paredes,San Marcos,Tejutla,1-268-30427-1
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,601,2538,1/6/2024,Pablo Vazquez,Izabal,El Estor,0-670-48201-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,162,5931,4/5/2024,Daniel Medina,Peten,San Benito,0-251-62613-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,662,4107,9/13/2024,Lorena Flores,Retalhuleu,San Sebastian,1-83507-191-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,492,998,4/11/2024,Fernando Vega,Baja Verapaz,Purulha,0-8207-7194-5
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,542,1109,9/14/2024,Raul Jimenez,Retalhuleu,Retalhuleu,0-01-622884-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,110,3367,8/29/2024,Veronica Cortes,Izabal,Los Amates,0-417-90977-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,127,2971,1/6/2024,Vicente Diaz,Jutiapa,Asuncion Mita,1-363-57768-9
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,330,3922,1/16/2024,Gloria Aguilar,Peten,Santa Elena,0-10-501234-3
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,337,2967,2/17/2024,Pablo Torres,Totonicapan,San Cristobal Totonicapan,0-01-948197-7
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,737,1803,7/13/2024,Enrique Mendoza,San Marcos,Tejutla,1-70077-650-9
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,494,979,5/6/2024,Adrian Perez,Totonicapan,San Andres Xecul,1-75215-060-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,649,1461,1/18/2024,Paola Chavez,Retalhuleu,Champerico,1-07-560502-4
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,994,2040,1/12/2024,Ramon Gomez,Zacapa,La Union,0-284-68190-3
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,777,5600,3/9/2024,Carmen Ortiz,Totonicapan,Momostenango,0-7681-8907-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,821,4694,8/7/2024,Laura Rivera,Escuintla,La Gomera,0-497-73013-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,177,6635,4/29/2024,Ernesto Rodriguez,Retalhuleu,Champerico,0-541-77341-0
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,570,4686,6/30/2024,Mario Romero,Alta Verapaz,Tucuru,1-134-36759-7
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,238,1650,1/10/2024,Rafael Romero,Jutiapa,Santa Catarina Mita,0-232-72466-0
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,105,5411,6/28/2024,Martin Ramirez,Guatemala,Mixco,0-616-72083-1
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,293,4464,3/12/2024,Luis Chavez,Totonicapan,Momostenango,0-538-59670-8
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,679,3005,7/8/2024,Tomas Mendoza,Totonicapan,San Andres Xecul,1-346-53531-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,325,1599,8/11/2024,Alejandro Alvarez,El Progreso,San Agustin Acasaguastlan,1-05-091787-1
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,835,7213,9/15/2024,Juana Guzman,Guatemala,Santa Catarina Pinula,1-9761-3623-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,619,1505,2/13/2024,Ramon Lopez,Chimaltenango,Chimaltenango,1-5178-8322-9
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,607,5956,9/1/2024,Jorge Gonzalez,Retalhuleu,Retalhuleu,0-04-335937-X
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,908,5968,5/6/2024,Diego Diaz,Solola,Solola,1-71970-215-2
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,302,4005,1/18/2024,Ruth Mendoza,Guatemala,San Miguel Petapa,1-318-75103-9
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,652,875,4/21/2024,Eduardo Torres,Totonicapan,San Bartolo,1-328-11791-X
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,685,5063,4/17/2024,Eduardo Aguilar,Solola,Panajachel,0-624-62773-X
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,553,860,9/15/2024,Gabriel Flores,Huehuetenango,Colotenango,1-298-33475-6
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,533,2898,5/29/2024,Alejandra Jimenez,Quiche,Santo Tomas Chichicastenango,1-58984-908-6
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,853,4589,7/6/2024,Patricia Soto,Zacapa,La Union,1-248-61490-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,976,6363,1/5/2024,Adriana Ramirez,Jutiapa,Asuncion Mita,1-952086-14-0
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,628,3520,8/26/2024,Sebastian Perez,Huehuetenango,La Democracia,1-919115-82-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,340,6071,2/25/2024,Diana Acosta,Solola,Solola,0-588-32466-3
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,830,3668,9/9/2024,Enrique Gomez,Chiquimula,Camotan,1-4519-4560-4
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,518,6950,5/10/2024,Rosa Gomez,Quetzaltenango,San Carlos Sija,1-58134-845-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,439,2350,3/22/2024,Francisco Diaz,Solola,Panajachel,1-966440-46-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,609,1321,1/8/2024,Ana Guerrero,El Progreso,San Agustin Acasaguastlan,1-201-80537-6
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,797,1394,9/16/2024,Alfredo Cortes,Jalapa,San Pedro Pinula,1-05-631533-4
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,331,7202,3/3/2024,Claudia Perez,Jalapa,San Pedro Pinula,1-317-98097-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,911,1880,8/10/2024,Yolanda Rivera,Chiquimula,Esquipulas,1-80740-384-X
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,876,4388,7/7/2024,Juana Perez,Jalapa,San Pedro Pinula,0-415-91207-5
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,633,6161,6/28/2024,Claudia Cortes,Jalapa,San Luis Jilotepeque,0-02-826616-1
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,713,4774,4/29/2024,Adrian Cortes,Santa Rosa,Oratorio,1-4705-7772-0
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,443,1280,9/12/2024,Tomas Morales,Retalhuleu,Champerico,0-85435-131-0
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,350,6081,6/3/2024,Javier Gomez,Chiquimula,Chiquimula,0-19-416381-4
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,375,6519,7/11/2024,Gustavo Ibarra,Alta Verapaz,Tucuru,1-116-17887-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,385,3735,5/19/2024,Ines Gonzalez,Baja Verapaz,Rabinal,0-9643783-2-9
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,429,4691,2/23/2024,Roberto Ibarra,Zacapa,Gualan,1-218-61449-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,792,4994,8/24/2024,Maria Rivera,Alta Verapaz,Tucuru,1-138-28419-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,607,3184,5/31/2024,Cristian Ponce,Solola,San Lucas Toliman,1-84773-970-9
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,986,4691,7/23/2024,Paola Chavez,Chimaltenango,Comalapa,1-271-01674-5
Mix de Frutos Secos HealthyBites,NutriSnack Co.,Snacks,914,5455,2/13/2024,Daniel Chavez,Chiquimula,Chiquimula,1-81979-284-6
Salsa de Soya Baja en Sodio LiteSoy,PackFoods Co.,Productos Empacados,623,3096,1/17/2024,Susana Velasquez,Totonicapan,Momostenango,0-11-495802-5
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,918,7753,4/29/2024,Aurora Cortes,Izabal,El Estor,1-06-522439-7
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,582,5269,1/7/2024,Sebastian Alvarez,Solola,Panajachel,1-84946-164-3
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,741,3965,5/25/2024,Julia Martinez,Chimaltenango,Tecpan Guatemala,0-284-34664-0
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,520,575,5/15/2024,Carlos Sanchez,Jutiapa,Jutiapa,0-07-372679-6
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,101,2004,1/30/2024,Antonio Ramirez,Jutiapa,Santa Catarina Mita,0-9542762-0-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,678,5682,6/27/2024,Natalia Salazar,San Marcos,Tejutla,1-08-032247-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,103,6168,9/14/2024,Miguel Castro,Quiche,Santo Tomas Chichicastenango,1-60651-791-0
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,148,3674,4/9/2024,Diego Diaz,Guatemala,Mixco,1-138-61196-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,902,6634,3/19/2024,Pilar Gonzalez,El Progreso,Guastatoya,1-184-31548-5
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,761,7030,8/8/2024,Alejandra Vazquez,Baja Verapaz,San Jeronimo,1-247-09782-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,419,6583,2/25/2024,Cristian Mendoza,Jutiapa,El Progreso,1-4250-0903-4
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,753,6452,5/16/2024,Luis Ramos,Huehuetenango,Huehuetenango,1-60900-786-7
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,715,7594,2/24/2024,Ramon Fernandez,Izabal,Morales,0-488-25189-3
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,892,1529,1/14/2024,Gabriela Navarro,Santa Rosa,Oratorio,1-232-89162-2
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,709,3297,7/12/2024,Margarita Ibarra,Baja Verapaz,Salama,1-171-44111-8
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,770,5865,6/6/2024,Antonio Morales,Suchitepequez,Mazatenango,1-924136-36-8
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,918,3097,5/17/2024,Mariana Flores,Chimaltenango,Patzun,0-915926-22-9
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,306,7290,8/18/2024,Carolina Soto,Retalhuleu,San Sebastian,0-13-109134-4
Queso Cheddar Artesanal DairyGold,CreamyFoods,Lacteos,877,2013,6/13/2024,Manuel Alvarez,Izabal,Morales,0-18-134379-7
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,236,3305,4/29/2024,Mariana Flores,Jutiapa,Agua Blanca,1-63494-965-X
Leche Deslactosada VitaMilk,LactiProducers,Lacteos,628,2539,8/18/2024,Isabel Chavez,Escuintla,Escuintla,1-124-05201-1
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,496,1265,6/1/2024,Rosario Rojas,Jalapa,San Pedro Pinula,0-306-15634-2
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,405,5925,5/9/2024,Claudia Jimenez,Baja Verapaz,Cubulco,0-03-052716-3
Chips de Platano Salados TropiCrunch,SnackLovers,Snacks,659,4227,8/30/2024,Hugo Cortes,Baja Verapaz,Purulha,1-5367-5560-5
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,318,1641,7/11/2024,Alfredo Cabrera,Chimaltenango,Tecpan Guatemala,1-179-29091-7
Esparragos Verdes Organicos GreenSprout,FreshHarvest,Productos Frescos,258,4265,4/2/2024,Maria Martinez,Suchitepequez,Mazatenango,1-303-74599-2
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,402,698,1/13/2024,Martin Flores,Jalapa,Jalapa,0-18-938205-8
Jugo de Naranja Natural CitrusFlow,FreshBeverage Co.,Bebidas,790,5115,1/21/2024,Fabiola Cortes,Quetzaltenango,Quetzaltenango,0-266-93701-2
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,424,5883,2/3/2024,Antonio Hernandez,Alta Verapaz,Tactic,1-79349-736-2
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,856,2971,8/22/2024,Carmen Martinez,Quiche,Santo Tomas Chichicastenango,0-00-352427-2
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,451,1808,1/1/2024,Javier Reyes,Santa Rosa,Santa Maria Ixhuatan,1-121-42464-3
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,348,7050,2/21/2024,Javier Ortiz,Baja Verapaz,Purulha,0-9818102-1-7
Barra de Granola con Miel HoneyGrain,NutriSnack Co.,Snacks,451,6416,3/26/2024,Veronica Morales,Suchitepequez,San Bernardino,0-306-25946-X
Manzanas Fuji Premium FreshHarves,AgriPrime Foods,Productos Frescos,941,584,3/12/2024,Martin Aguilar,Quiche,Uspantan,1-157-01525-5
Aceite de Oliva Extra Virgen OlivePure,GourmetChoice,Productos Empacados,351,6466,6/21/2024,angela Perez,Alta Verapaz,San Cristabal Verapaz,0-424-90152-8
Te Verde Organico SerenityLeaf,GreenBrew Solutions,Bebidas,412,4750,1/5/2024,Salvador Ramos,Retalhuleu,Nuevo San Carlos,0-85077-397-0
Aguacates Hass Select GreenAvos,AgriPrime Foods,Productos Frescos,839,5397,2/21/2024,Lucia Lopez,Sacatepequez,Sumpango,0-387-03956-2
Yogur Natural sin Azucar NutriPlain,CreamyFoods,Lacteos,176,6609,6/28/2024,Natalia Ponce,Chimaltenango,Patzun,1-76543-009-7
Pasta de Tomate Gourmet SauceUp,PackFoods Co.,Productos Empacados,670,2105,5/5/2024,Luis Rivera,Quiche,Uspantan,0-613-76364-5
Limonada con Hierbabuena FreshMint,FreshBeverage Co.,Bebidas,258,1808,6/13/2024,Salvador Perez,Izabal,Puerto Barrios,1-991748-92-2
